sperm_id,total_distance,displacement,time_elapsed,vcl,vsl,vap,alh,mad,linearity,wob,straightness,bcf,angular_displacement,curvature
417.0,99.27017375775708,35.75055742884495,1.1,90.24561250705189,32.50050675349541,89.90094974859547,19.891901851665057,1.1486517022010259,0.36013392618899653,0.9961808363987835,0.36013392618899653,1.8181818181818181,0.0371078656151928,0.9164317432013306
419.0,77.23759079242852,40.97445070841955,0.44,175.53997907370118,93.12375161004444,175.0834336591104,14.212830684738309,1.8430192329113781,0.5304988191376396,0.9973991940924233,0.5304988191376395,0.0,-0.1852154942253235,0.44271890300892636
422.0,1.1264838213379929,1.1264838213379929,0.02,56.324191066899644,56.324191066899644,56.32419106689963,0.0,0.0,1.0,0.9999999999999998,1.0,0.0,,
425.0,17.120392678102085,16.60264465278933,0.06,285.3398779683681,276.7107442131555,285.33987796836806,1.630683477885138,0.2103053340548445,0.9697584024474518,0.9999999999999998,0.9697584024474518,16.666666666666668,-0.12660514290040914,0.0775834408800134
427.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
428.0,17.291506647273593,13.400415673976612,0.1,172.91506647273593,134.0041567397661,172.46610139052956,3.9765276243512706,0.49602262177668355,0.7749709696979757,0.997403551400322,0.7749709696979759,0.0,-0.33915083031377763,0.16045078229082613
431.0,2.119874467327571,1.8467503173701367,0.12,17.665620561063093,15.389585978084474,17.65141691700417,0.347315310020082,2.0889027964077354,0.8711602247364442,0.999195972538308,0.8711602247364442,16.666666666666668,-0.2207271293088676,13.478364970886108
433.0,58.63720013436297,28.802825268040543,0.4,146.59300033590742,72.00706317010135,145.7031439741274,11.000504851015934,1.0468010470591245,0.49120396611777023,0.9939297486255076,0.4912039661177703,5.0,-0.04762675754398421,0.49147137305403743
434.0,15.763099979916964,14.364139466385629,0.08,197.03874974896203,179.55174332982034,196.33664916286548,1.6137133881346617,0.46100088632205544,0.9112509268282453,0.996436738524828,0.9112509268282453,25.0,-0.12484427749867821,0.3445817016133274
435.0,119.80895133214025,37.610301020028494,0.8,149.7611891651753,47.012876275035616,149.3743852754133,15.258235220831276,3.0833679288377236,0.31391895682120924,0.9974171953900861,0.31391895682120924,3.75,-0.0017763834477742275,0.5195358020607619
436.0,93.69425290941545,39.23283605353838,0.62,151.1197627571217,63.278767828287705,150.15571394506603,8.304664644503369,0.9979550488437818,0.41873257788254187,0.9936206304558255,0.4187325778825418,9.67741935483871,-0.0005287563968314312,0.2991377870877591
437.0,4.900998561655002,3.4880676250715372,0.04,122.52496404137504,87.20169062678843,121.30692013052737,1.4197718840484648,0.8747212955575625,0.7117054986226447,0.9900588102973338,0.7117054986226447,0.0,1.749442591115125,1.1947330482503469
439.0,10.106518969249631,1.0041832048052253,0.22,45.938722587498326,4.5644691127510235,45.56366097406552,2.4379741907320023,1.3812490114722193,0.09935994855009724,0.9918356107373592,0.09935994855009725,9.090909090909092,0.027480986407255336,3.358580796523217
440.0,27.63438130867276,1.4941203584360163,0.22,125.61082413033073,6.791456174709165,125.15385364670266,10.867276989044145,1.964005888087884,0.05406744380295217,0.9963620134905418,0.05406744380295217,0.0,0.28878822092986595,0.6210513061450562
445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
447.0,4.850793031409053,4.850793031409053,0.02,242.53965157045263,242.53965157045263,242.53965157045263,5.999808746381343e-12,0.0,1.0,1.0,1.0,0.0,,
448.0,27.297305564652813,14.379899887435789,0.24,113.7387731860534,59.916249530982455,113.3733130173939,5.400942681546478,1.0950866739095366,0.526788252173001,0.9967868462229527,0.526788252173001,0.0,-0.13563515824127503,0.9799588318265763
452.0,8.018256905167132,7.898115109996542,0.04,200.4564226291783,197.45287774991354,200.3528521161002,0.608642976543582,0.19633206930843083,0.9850164697151113,0.9994833265419004,0.9850164697151114,0.0,0.39266413861686167,0.18387285643037812
458.0,22.09975156637935,19.744804214524358,0.1,220.99751566379348,197.44804214524356,220.48835371349375,4.273994136282593,0.48568882244841644,0.8934400984200381,0.9976960738731818,0.8934400984200381,0.0,-0.33086817474063757,0.1200137986283874
460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
